ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-134683-5,(ING) Blister - Megaevolução 2 - Phantasmal Flames (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=134683&prod=(ING) Blister Unitário - Megaevolução 2 - Fogo Fantasmagórico,38.9,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-134683-6,(ING) Blister - Megaevolução 2 - Phantasmal Flames (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=134683&prod=(ING) Blister Unitário - Megaevolução 2 - Fogo Fantasmagórico,39.95,155,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-1,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#700819,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,29.89,20,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-2,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#549403,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,29.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-3,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#680279,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,29.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-4,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#728805,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,29.9,9,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-5,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#657636,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,30.0,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-6,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#677850,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,31.49,22,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-7,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#699868,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,31.9,20,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-8,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,34.9,135,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-9,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,34.9,17,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-10,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,38.9,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-11,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,38.9,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135533-12,(ING) Blister - Megaevolução 3 - Perfect Order (English),liga,loja#809951,https://www.ligapokemon.com.br/?view=prod/view&pcode=135533&prod=(ING) Blister Unitário - Megaevolução 3 - Equilíbrio Perfeito,250.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-1,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#611185,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,31.9,19,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-2,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#659282,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,31.9,30,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-3,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#680279,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,32.8,9,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-4,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#568617,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,32.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-5,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#699868,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,32.9,38,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-6,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#728805,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,32.9,24,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-7,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#558333,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,33.9,20,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-8,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#145199,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,34.99,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-9,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,37.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-10,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#287048,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,38.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-11,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,38.9,8,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-12,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#684080,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,39.8,10,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-13,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,39.9,35,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-14,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#490076,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,39.9,24,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135870-15,(ING) Blister - Megaevolução 4 - Chaos Rising (English),liga,loja#534747,https://www.ligapokemon.com.br/?view=prod/view&pcode=135870&prod=(ING) Blister Unitário - Megaevolução 4 - Caos Ascendente,40.0,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136460-1,(ING) Blister Checklane - Megaevolução 4 - Chaos Rising - Toxel (English),liga,loja#611185,https://www.ligapokemon.com.br/?view=prod/view&pcode=136460&prod=(ING) Blister Unitário Checklane - Megaevolução 4 - Caos Ascendente - Toxel,38.9,17,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136460-2,(ING) Blister Checklane - Megaevolução 4 - Chaos Rising - Toxel (English),liga,loja#128385,https://www.ligapokemon.com.br/?view=prod/view&pcode=136460&prod=(ING) Blister Unitário Checklane - Megaevolução 4 - Caos Ascendente - Toxel,39.0,17,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
